product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,size_category,weight_category,shipping_type
PROD_002253,Furniture,49,482,4,20427,47,15,76,53580,Large,Heavy,Special Handling
PROD_002257,Sports,67,912,3,4272,97,19,53,97679,Large,Heavy,Standard
PROD_002274,Sports,52,614,2,29896,10,50,19,9500,Medium,Heavy,Special Handling
PROD_002305,Computers,22,561,2,17108,74,25,42,77700,Large,Heavy,Special Handling
PROD_002310,Fashion,32,113,3,9727,26,47,79,96538,Large,Heavy,Special Handling
PROD_002315,Office,63,333,2,8190,81,39,67,211653,Large,Heavy,Special Handling
PROD_002317,Music,30,961,6,17256,83,25,19,39425,Large,Heavy,Special Handling
PROD_002383,Furniture,36,727,6,11093,35,37,23,29785,Large,Heavy,Special Handling
PROD_002435,Automotive,46,569,5,2323,87,24,56,116928,Large,Heavy,Standard
PROD_002448,Food,43,764,2,8562,83,48,18,71712,Large,Heavy,Special Handling
PROD_002464,Computers,24,161,6,10671,34,42,28,39984,Large,Heavy,Special Handling
PROD_002468,Toys,44,912,1,1631,47,12,35,19740,Large,Medium,Standard
PROD_002477,Food,39,531,3,29125,71,13,52,47996,Large,Heavy,Special Handling
PROD_002479,Garden,22,798,2,14381,89,6,60,32040,Large,Heavy,Special Handling
PROD_002481,Garden,31,502,1,7884,42,6,70,17640,Large,Heavy,Special Handling
PROD_002491,Furniture,20,472,2,20511,57,7,61,24339,Large,Heavy,Special Handling
PROD_002529,Home_appliances,37,844,5,16130,59,21,22,27258,Large,Heavy,Special Handling
PROD_002537,Home_appliances,43,780,5,13691,28,34,65,61880,Large,Heavy,Special Handling
PROD_002544,Home_appliances,67,495,6,24951,83,23,44,83996,Large,Heavy,Special Handling
PROD_002545,Furniture,34,895,3,21954,37,22,22,17908,Large,Heavy,Special Handling
PROD_002551,Beauty,20,664,2,16788,42,20,69,57960,Large,Heavy,Special Handling
PROD_002570,Automotive,65,397,6,10848,84,13,18,19656,Large,Heavy,Special Handling
PROD_002573,Sports,51,599,5,13945,27,30,35,28350,Large,Heavy,Special Handling
PROD_002589,Furniture,33,356,6,25888,26,29,52,39208,Large,Heavy,Special Handling
PROD_002600,Toys,66,110,4,18457,21,8,73,12264,Large,Heavy,Special Handling
PROD_002614,Toys,43,405,5,19522,84,50,14,58800,Large,Heavy,Special Handling
PROD_002639,Computers,34,339,3,26879,66,33,45,98010,Large,Heavy,Special Handling
PROD_002652,Health,60,726,5,8395,43,21,59,53277,Large,Heavy,Special Handling
PROD_002654,Beauty,50,588,4,9198,40,33,30,39600,Large,Heavy,Special Handling
PROD_002668,Garden,50,616,6,28266,80,14,70,78400,Large,Heavy,Special Handling
PROD_002708,Garden,55,701,2,4363,90,35,12,37800,Large,Heavy,Standard
PROD_002710,Automotive,70,415,5,8029,52,32,54,89856,Large,Heavy,Special Handling
PROD_002716,Beauty,37,762,6,28672,88,45,62,245520,Large,Heavy,Special Handling
PROD_002755,Health,44,650,4,21076,100,34,47,159800,Large,Heavy,Special Handling
PROD_002756,Automotive,63,254,5,9587,44,43,34,64328,Large,Heavy,Special Handling
PROD_002775,Health,69,350,3,1512,63,13,18,14742,Large,Medium,Standard
PROD_002801,Automotive,46,370,1,3885,16,10,49,7840,Medium,Heavy,Standard
PROD_002823,Toys,39,526,4,7205,19,48,36,32832,Large,Heavy,Special Handling
PROD_002824,Furniture,24,858,4,29450,43,10,10,4300,Medium,Heavy,Special Handling
PROD_002917,Automotive,60,222,2,893,67,15,14,14070,Large,Medium,Standard
PROD_002919,Music,34,421,6,23093,51,5,78,19890,Large,Heavy,Special Handling
PROD_002932,Health,48,459,2,11938,62,6,46,17112,Large,Heavy,Special Handling
PROD_002933,Computers,55,694,5,4752,46,30,64,88320,Large,Heavy,Standard
PROD_002957,Music,54,685,4,10147,66,32,68,143616,Large,Heavy,Special Handling
PROD_002979,Home_appliances,61,888,5,27094,46,17,56,43792,Large,Heavy,Special Handling
PROD_000007,Sports,34,563,3,12265,66,7,20,9240,Medium,Heavy,Special Handling
PROD_000009,Garden,55,170,3,19359,80,8,27,17280,Large,Heavy,Special Handling
PROD_000015,Beauty,25,565,6,4229,49,12,52,30576,Large,Heavy,Standard
PROD_000022,Food,44,331,1,9259,12,13,65,10140,Large,Heavy,Special Handling
PROD_000039,Electronics,70,857,1,20250,47,27,35,44415,Large,Heavy,Special Handling
PROD_000041,Books,46,828,4,11240,17,27,32,14688,Large,Heavy,Special Handling
PROD_000047,Sports,41,351,2,5053,35,48,72,120960,Large,Heavy,Special Handling
PROD_000052,Health,35,683,5,18600,99,14,41,56826,Large,Heavy,Special Handling
PROD_000064,Music,56,394,6,12145,25,6,49,7350,Medium,Heavy,Special Handling
PROD_000076,Furniture,55,796,2,25468,41,17,66,46002,Large,Heavy,Special Handling
PROD_000080,Books,32,104,1,2307,27,14,13,4914,Medium,Heavy,Standard
PROD_000082,Home_appliances,44,936,3,25437,79,18,36,51192,Large,Heavy,Special Handling
PROD_000110,Furniture,69,817,4,11082,81,7,18,10206,Large,Heavy,Special Handling
PROD_000122,Furniture,25,249,1,1674,28,50,45,63000,Large,Medium,Standard
PROD_000125,Furniture,26,875,5,27435,64,12,70,53760,Large,Heavy,Special Handling
PROD_000126,Fashion,44,473,6,20085,65,27,61,107055,Large,Heavy,Special Handling
PROD_000129,Automotive,65,475,2,5391,46,13,58,34684,Large,Heavy,Special Handling
PROD_000143,Office,28,936,6,13458,64,28,28,50176,Large,Heavy,Special Handling
PROD_000164,Beauty,28,196,5,19253,25,24,27,16200,Large,Heavy,Special Handling
PROD_000182,Music,39,638,4,1390,17,46,56,43792,Large,Medium,Standard
PROD_000186,Health,29,703,2,690,25,11,29,7975,Medium,Medium,Standard
PROD_000201,Garden,55,539,6,5343,63,36,37,83916,Large,Heavy,Special Handling
PROD_000282,Books,26,237,6,13263,58,33,79,151206,Large,Heavy,Special Handling
PROD_000296,Furniture,23,492,3,19705,38,22,18,15048,Large,Heavy,Special Handling
PROD_000316,Garden,30,715,3,24667,47,28,76,100016,Large,Heavy,Special Handling
PROD_000397,Books,48,651,3,22926,15,37,80,44400,Large,Heavy,Special Handling
PROD_000454,Books,39,800,1,20354,23,6,63,8694,Medium,Heavy,Special Handling
PROD_000467,Fashion,38,442,2,29622,15,26,75,29250,Large,Heavy,Special Handling
PROD_000474,Toys,60,961,3,14236,27,19,75,38475,Large,Heavy,Special Handling
PROD_000478,Computers,25,200,6,28547,34,40,58,78880,Large,Heavy,Special Handling
PROD_000513,Office,35,483,5,13178,61,36,23,50508,Large,Heavy,Special Handling
PROD_000514,Computers,42,434,3,9031,63,6,54,20412,Large,Heavy,Special Handling
PROD_000528,Home_appliances,56,793,6,9187,48,11,49,25872,Large,Heavy,Special Handling
PROD_000539,Fashion,27,441,6,8366,69,34,39,91494,Large,Heavy,Special Handling
PROD_000554,Food,65,321,4,9386,57,50,61,173850,Large,Heavy,Special Handling
PROD_000562,Toys,32,909,4,16051,40,28,55,61600,Large,Heavy,Special Handling
PROD_000564,Home_appliances,28,646,5,7125,44,10,37,16280,Large,Heavy,Special Handling
PROD_000577,Health,61,659,5,26511,28,26,49,35672,Large,Heavy,Special Handling
PROD_000582,Sports,52,118,6,11179,28,8,36,8064,Medium,Heavy,Special Handling
PROD_000589,Computers,69,504,3,15458,71,7,11,5467,Medium,Heavy,Special Handling
PROD_000598,Toys,65,801,2,20063,97,6,59,34338,Large,Heavy,Special Handling
PROD_000602,Office,43,672,5,3371,34,30,79,80580,Large,Heavy,Standard
PROD_000626,Fashion,69,100,3,17887,45,39,15,26325,Large,Heavy,Special Handling
PROD_000629,Furniture,23,565,5,25641,84,28,48,112896,Large,Heavy,Special Handling
PROD_000644,Sports,63,894,2,1800,28,18,39,19656,Large,Medium,Standard
PROD_000648,Food,45,430,2,19721,49,10,27,13230,Large,Heavy,Special Handling
PROD_000662,Computers,62,691,4,10248,48,12,64,36864,Large,Heavy,Special Handling
PROD_000666,Home_appliances,63,263,6,23146,93,5,20,9300,Medium,Heavy,Special Handling
PROD_000668,Beauty,53,610,5,4605,94,49,18,82908,Large,Heavy,Standard
PROD_000674,Books,54,824,6,442,64,8,21,10752,Large,Light,Standard
PROD_000691,Computers,68,364,3,6367,91,24,35,76440,Large,Heavy,Special Handling
PROD_000706,Computers,20,749,1,17195,44,13,38,21736,Large,Heavy,Special Handling
PROD_000739,Garden,62,993,5,21632,56,50,65,182000,Large,Heavy,Special Handling
PROD_000756,Electronics,69,509,5,14630,76,43,57,186276,Large,Heavy,Special Handling
PROD_000768,Fashion,43,389,5,15844,96,14,11,14784,Large,Heavy,Special Handling
PROD_000778,Books,68,496,2,16876,89,36,34,108936,Large,Heavy,Special Handling
PROD_000782,Toys,44,861,4,14898,23,16,56,20608,Large,Heavy,Special Handling
PROD_000794,Garden,57,931,1,8736,25,43,41,44075,Large,Heavy,Special Handling
PROD_000818,Books,49,713,3,28831,81,29,76,178524,Large,Heavy,Special Handling
PROD_000850,Books,24,525,1,27824,84,34,34,97104,Large,Heavy,Special Handling
PROD_000905,Toys,37,358,1,718,59,11,65,42185,Large,Medium,Standard
PROD_000919,Office,54,665,5,5905,61,7,38,16226,Large,Heavy,Special Handling
PROD_000920,Fashion,48,382,5,19353,12,20,12,2880,Medium,Heavy,Special Handling
PROD_000931,Health,33,306,4,23342,76,43,58,189544,Large,Heavy,Special Handling
PROD_000976,Music,32,690,6,19780,17,21,62,22134,Large,Heavy,Special Handling
PROD_001015,Office,23,582,3,2007,46,19,38,33212,Large,Heavy,Standard
PROD_001043,Toys,56,521,1,16486,95,18,16,27360,Large,Heavy,Special Handling
PROD_001045,Office,54,108,1,29091,29,14,63,25578,Large,Heavy,Special Handling
PROD_001055,Food,61,733,4,19422,79,38,69,207138,Large,Heavy,Special Handling
PROD_001058,Office,57,808,2,13729,10,49,52,25480,Large,Heavy,Special Handling
PROD_001059,Automotive,47,286,6,14966,52,47,18,43992,Large,Heavy,Special Handling
PROD_001060,Office,57,313,3,12449,41,38,13,20254,Large,Heavy,Special Handling
PROD_001066,Books,22,234,6,4377,67,45,48,144720,Large,Heavy,Standard
PROD_001071,Food,31,670,4,17781,16,30,63,30240,Large,Heavy,Special Handling
PROD_001107,Fashion,68,484,2,17935,38,20,55,41800,Large,Heavy,Special Handling
PROD_001242,Furniture,68,893,3,25513,15,29,39,16965,Large,Heavy,Special Handling
PROD_001243,Toys,25,543,5,11333,28,46,29,37352,Large,Heavy,Special Handling
PROD_001247,Automotive,33,298,2,16240,65,19,37,45695,Large,Heavy,Special Handling
PROD_001281,Sports,44,787,4,7356,97,15,54,78570,Large,Heavy,Special Handling
PROD_001302,Beauty,69,995,2,11841,42,38,61,97356,Large,Heavy,Special Handling
PROD_001351,Automotive,42,565,6,14618,65,16,50,52000,Large,Heavy,Special Handling
PROD_001358,Books,20,886,2,10207,86,38,26,84968,Large,Heavy,Special Handling
PROD_001364,Music,67,499,1,122,76,25,76,144400,Large,Light,Standard
PROD_001369,Beauty,62,252,2,4996,26,50,25,32500,Large,Heavy,Standard
PROD_001373,Beauty,64,919,2,22412,91,34,71,219674,Large,Heavy,Special Handling
PROD_001388,Food,28,653,5,16324,48,25,74,88800,Large,Heavy,Special Handling
PROD_001393,Office,25,363,3,7304,10,45,25,11250,Large,Heavy,Special Handling
PROD_001394,Electronics,44,183,3,9476,55,14,58,44660,Large,Heavy,Special Handling
PROD_001405,Home_appliances,51,395,5,28525,15,18,37,9990,Medium,Heavy,Special Handling
PROD_001411,Electronics,20,788,4,12474,27,15,80,32400,Large,Heavy,Special Handling
PROD_001478,Automotive,60,580,2,17085,35,20,12,8400,Medium,Heavy,Special Handling
PROD_001488,Electronics,41,810,5,25609,11,36,18,7128,Medium,Heavy,Special Handling
PROD_001509,Home_appliances,64,139,6,28094,59,38,26,58292,Large,Heavy,Special Handling
PROD_001529,Computers,51,378,3,18922,33,28,46,42504,Large,Heavy,Special Handling
PROD_001537,Books,48,369,5,24159,12,29,48,16704,Large,Heavy,Special Handling
PROD_001556,Food,30,770,1,18436,78,44,37,126984,Large,Heavy,Special Handling
PROD_001558,Books,45,354,6,29000,44,13,11,6292,Medium,Heavy,Special Handling
PROD_001570,Beauty,69,703,4,12895,63,47,76,225036,Large,Heavy,Special Handling
PROD_001573,Books,55,602,2,6186,16,19,69,20976,Large,Heavy,Special Handling
PROD_001604,Sports,32,511,1,29733,62,27,53,88722,Large,Heavy,Special Handling
PROD_001637,Music,44,985,3,319,83,21,60,104580,Large,Light,Standard
PROD_001638,Home_appliances,20,580,5,28959,92,25,64,147200,Large,Heavy,Special Handling
PROD_001653,Music,66,953,5,24300,94,34,46,147016,Large,Heavy,Special Handling
PROD_001681,Sports,56,202,4,17658,58,34,10,19720,Large,Heavy,Special Handling
PROD_001685,Beauty,59,297,3,9222,84,14,24,28224,Large,Heavy,Special Handling
PROD_001701,Electronics,30,269,3,20845,23,36,53,43884,Large,Heavy,Special Handling
PROD_001721,Office,27,673,6,933,22,11,34,8228,Medium,Medium,Standard
PROD_001725,Books,31,502,4,27416,20,45,41,36900,Large,Heavy,Special Handling
PROD_001733,Electronics,64,789,5,23518,73,14,46,47012,Large,Heavy,Special Handling
PROD_001774,Beauty,28,206,1,13579,56,9,15,7560,Medium,Heavy,Special Handling
PROD_001844,Beauty,54,544,2,24404,95,34,56,180880,Large,Heavy,Special Handling
PROD_001847,Electronics,57,203,2,4074,12,21,13,3276,Medium,Heavy,Standard
PROD_001852,Beauty,32,227,6,13018,17,18,26,7956,Medium,Heavy,Special Handling
PROD_001861,Computers,21,265,2,19751,36,30,26,28080,Large,Heavy,Special Handling
PROD_001863,Health,62,383,1,9214,59,26,56,85904,Large,Heavy,Special Handling
PROD_001881,Garden,43,721,6,27279,99,6,77,45738,Large,Heavy,Special Handling
PROD_001927,Food,48,184,6,23961,91,29,40,105560,Large,Heavy,Special Handling
PROD_001949,Electronics,47,178,6,23032,80,28,15,33600,Large,Heavy,Special Handling
PROD_001953,Sports,30,919,1,8519,41,8,34,11152,Large,Heavy,Special Handling
PROD_001969,Books,50,678,6,27574,87,8,21,14616,Large,Heavy,Special Handling
PROD_002001,Automotive,25,146,1,23599,45,21,34,32130,Large,Heavy,Special Handling
PROD_002027,Automotive,55,246,1,628,89,17,56,84728,Large,Medium,Standard
PROD_002039,Automotive,50,911,2,12453,58,41,28,66584,Large,Heavy,Special Handling
PROD_002042,Furniture,23,845,6,8963,69,16,34,37536,Large,Heavy,Special Handling
PROD_002047,Furniture,59,273,3,8311,87,21,12,21924,Large,Heavy,Special Handling
PROD_002048,Health,35,796,6,22245,89,28,20,49840,Large,Heavy,Special Handling
PROD_002066,Food,35,363,2,25795,75,35,24,63000,Large,Heavy,Special Handling
PROD_002082,Furniture,34,898,1,5691,31,7,48,10416,Large,Heavy,Special Handling
PROD_002105,Automotive,41,232,3,18597,61,6,22,8052,Medium,Heavy,Special Handling
PROD_002115,Electronics,59,348,5,16583,61,47,64,183488,Large,Heavy,Special Handling
PROD_002120,Books,30,907,2,15609,41,26,38,40508,Large,Heavy,Special Handling
PROD_002142,Music,60,172,3,20806,63,5,64,20160,Large,Heavy,Special Handling
PROD_002153,Health,44,732,5,26786,91,33,74,222222,Large,Heavy,Special Handling
PROD_002209,Office,39,413,5,15747,65,15,23,22425,Large,Heavy,Special Handling
PROD_002239,Books,32,291,2,8645,57,9,75,38475,Large,Heavy,Special Handling
PROD_002261,Sports,61,780,1,23370,23,11,30,7590,Medium,Heavy,Special Handling
PROD_002268,Garden,67,210,6,6682,29,50,42,60900,Large,Heavy,Special Handling
PROD_002273,Health,54,718,1,16500,55,15,74,61050,Large,Heavy,Special Handling
PROD_002298,Beauty,47,662,6,17554,73,20,16,23360,Large,Heavy,Special Handling
PROD_002311,Garden,36,770,6,5839,55,45,18,44550,Large,Heavy,Special Handling
PROD_002332,Toys,68,576,1,6304,61,23,63,88389,Large,Heavy,Special Handling
PROD_002361,Food,29,541,4,6351,51,47,48,115056,Large,Heavy,Special Handling
PROD_002376,Books,46,340,4,14240,32,14,77,34496,Large,Heavy,Special Handling
PROD_002406,Beauty,33,710,5,19494,44,14,55,33880,Large,Heavy,Special Handling
PROD_002413,Beauty,38,363,4,18856,98,19,23,42826,Large,Heavy,Special Handling
PROD_002414,Office,24,582,1,15973,42,50,11,23100,Large,Heavy,Special Handling
PROD_002423,Electronics,28,505,5,25467,100,26,71,184600,Large,Heavy,Special Handling
PROD_002427,Music,61,666,1,8242,53,20,72,76320,Large,Heavy,Special Handling
PROD_002441,Furniture,65,265,1,29520,97,37,74,265586,Large,Heavy,Special Handling
PROD_002457,Furniture,69,721,4,5307,84,31,77,200508,Large,Heavy,Special Handling
PROD_002463,Music,55,819,6,23923,41,47,71,136817,Large,Heavy,Special Handling
PROD_002466,Furniture,27,671,3,6491,61,5,23,7015,Medium,Heavy,Special Handling
PROD_002474,Food,55,744,1,16060,62,34,60,126480,Large,Heavy,Special Handling
PROD_002489,Beauty,42,440,3,4470,62,12,50,37200,Large,Heavy,Standard
PROD_002503,Home_appliances,29,230,6,26015,43,33,15,21285,Large,Heavy,Special Handling
PROD_002519,Books,69,262,1,15076,44,44,75,145200,Large,Heavy,Special Handling
PROD_002531,Music,69,471,4,8334,51,39,60,119340,Large,Heavy,Special Handling
PROD_002590,Food,50,430,1,6876,95,9,11,9405,Medium,Heavy,Special Handling
PROD_002619,Electronics,30,165,2,14339,79,39,46,141726,Large,Heavy,Special Handling
PROD_002626,Health,29,660,6,5910,87,19,40,66120,Large,Heavy,Special Handling
PROD_002635,Electronics,55,757,5,29252,97,31,72,216504,Large,Heavy,Special Handling
PROD_002643,Sports,55,754,4,8124,46,25,16,18400,Large,Heavy,Special Handling
PROD_002659,Garden,69,129,1,10706,85,5,50,21250,Large,Heavy,Special Handling
PROD_002700,Furniture,29,316,3,15973,74,23,56,95312,Large,Heavy,Special Handling
PROD_002706,Garden,38,117,6,9127,66,47,55,170610,Large,Heavy,Special Handling
PROD_002720,Garden,30,962,3,3523,48,5,58,13920,Large,Heavy,Standard
PROD_002726,Books,29,478,4,7690,24,14,54,18144,Large,Heavy,Special Handling
PROD_002766,Food,23,989,1,28650,86,19,74,120916,Large,Heavy,Special Handling
PROD_002814,Fashion,23,506,4,10799,64,6,31,11904,Large,Heavy,Special Handling
PROD_002815,Beauty,57,271,2,12103,67,33,66,145926,Large,Heavy,Special Handling
PROD_002817,Fashion,51,445,2,5053,26,50,73,94900,Large,Heavy,Special Handling
PROD_002832,Electronics,24,683,1,21913,93,25,47,109275,Large,Heavy,Special Handling
PROD_002836,Music,27,359,4,10490,47,47,60,132540,Large,Heavy,Special Handling
PROD_002886,Health,35,636,3,29148,100,35,17,59500,Large,Heavy,Special Handling
PROD_002890,Music,67,667,2,4705,58,46,16,42688,Large,Heavy,Standard
PROD_002893,Office,58,657,5,25879,41,39,10,15990,Large,Heavy,Special Handling
PROD_002894,Sports,48,753,3,21399,66,19,79,99066,Large,Heavy,Special Handling
PROD_002909,Garden,23,335,4,16251,89,9,69,55269,Large,Heavy,Special Handling
PROD_002927,Beauty,22,457,6,20715,78,8,59,36816,Large,Heavy,Special Handling
PROD_002935,Electronics,64,581,5,10959,20,10,74,14800,Large,Heavy,Special Handling
PROD_002941,Computers,32,938,1,20607,15,49,39,28665,Large,Heavy,Special Handling
PROD_002951,Books,41,971,5,8458,61,20,29,35380,Large,Heavy,Special Handling
PROD_002993,Electronics,35,169,1,17873,29,40,69,80040,Large,Heavy,Special Handling
PROD_000021,Computers,34,968,1,10656,91,39,27,95823,Large,Heavy,Special Handling
PROD_000037,Fashion,44,766,6,15459,69,39,19,51129,Large,Heavy,Special Handling
PROD_000048,Fashion,54,464,5,5189,19,13,58,14326,Large,Heavy,Special Handling
PROD_000058,Health,37,783,1,26790,59,27,30,47790,Large,Heavy,Special Handling
PROD_000065,Books,60,241,3,290,62,42,26,67704,Large,Light,Standard
PROD_000068,Office,51,283,5,7683,50,49,12,29400,Large,Heavy,Special Handling
PROD_000073,Beauty,42,604,6,18687,69,13,57,51129,Large,Heavy,Special Handling
PROD_000088,Automotive,65,953,1,3826,34,14,43,20468,Large,Heavy,Standard
PROD_000099,Furniture,48,662,3,1282,21,43,14,12642,Large,Medium,Standard
PROD_000105,Home_appliances,46,167,4,28601,15,25,13,4875,Medium,Heavy,Special Handling
PROD_000107,Fashion,57,456,4,10820,66,50,29,95700,Large,Heavy,Special Handling
PROD_000114,Automotive,55,930,6,7373,42,25,18,18900,Large,Heavy,Special Handling
PROD_000144,Health,53,245,3,12972,78,26,43,87204,Large,Heavy,Special Handling
PROD_000152,Health,20,191,1,1963,14,42,16,9408,Medium,Medium,Standard
PROD_000200,Health,38,675,6,28154,39,47,55,100815,Large,Heavy,Special Handling
PROD_000203,Electronics,62,930,4,15591,56,38,70,148960,Large,Heavy,Special Handling
PROD_000208,Toys,66,132,5,5830,78,22,61,104676,Large,Heavy,Special Handling
PROD_000221,Computers,31,925,6,11370,24,49,16,18816,Large,Heavy,Special Handling
PROD_000222,Food,43,607,2,17418,34,40,54,73440,Large,Heavy,Special Handling
PROD_000245,Books,59,481,2,26168,20,7,30,4200,Medium,Heavy,Special Handling
PROD_000256,Health,31,106,2,25531,92,29,76,202768,Large,Heavy,Special Handling
PROD_000280,Furniture,25,341,4,14719,97,12,74,86136,Large,Heavy,Special Handling
PROD_000288,Fashion,49,526,1,22519,48,16,23,17664,Large,Heavy,Special Handling
PROD_000301,Garden,48,638,5,23991,76,46,42,146832,Large,Heavy,Special Handling
PROD_000313,Fashion,44,327,6,6472,63,12,40,30240,Large,Heavy,Special Handling
PROD_000324,Health,22,224,6,17860,60,19,43,49020,Large,Heavy,Special Handling
PROD_000364,Electronics,36,568,1,26398,80,38,35,106400,Large,Heavy,Special Handling
