order_id,payment_sequential,payment_type,payment_installments,payment_value,is_installment,payment_value_category,installment_category
ORD_0017409,1,Voucher,3,509.1,Yes,High Value,Short Term EMI
ORD_0017419,1,Boleto,6,1134.93,Yes,Premium Value,Medium Term EMI
ORD_0017440,2,Credit_card,6,76.76,Yes,Low Value,Medium Term EMI
ORD_0017447,1,Credit_card,1,2984,No,Premium Value,Single Payment
ORD_0017452,1,Debit_card,12,1550.58,Yes,Premium Value,Long Term EMI
ORD_0017487,1,Boleto,12,98.41,Yes,Low Value,Long Term EMI
ORD_0017488,1,Credit_card,12,915.27,Yes,High Value,Long Term EMI
ORD_0017497,1,Boleto,12,184.51,Yes,Medium Value,Long Term EMI
ORD_0017498,1,Credit_card,1,2490.43,No,Premium Value,Single Payment
ORD_0017532,1,Credit_card,12,1408.36,Yes,Premium Value,Long Term EMI
ORD_0017555,1,Debit_card,2,2369.35,Yes,Premium Value,Short Term EMI
ORD_0017556,1,Voucher,6,2966.54,Yes,Premium Value,Medium Term EMI
ORD_0017582,1,Credit_card,12,2162.36,Yes,Premium Value,Long Term EMI
ORD_0017600,1,Voucher,1,885.29,No,High Value,Single Payment
ORD_0017603,1,Credit_card,1,684.58,No,High Value,Single Payment
ORD_0017623,1,Voucher,1,2201.7,No,Premium Value,Single Payment
ORD_0017635,1,Voucher,12,1477.34,Yes,Premium Value,Long Term EMI
ORD_0017694,1,Credit_card,1,1977.35,No,Premium Value,Single Payment
ORD_0017701,1,Credit_card,6,984.1,Yes,High Value,Medium Term EMI
ORD_0017719,1,Credit_card,2,2303.91,Yes,Premium Value,Short Term EMI
ORD_0017734,1,Boleto,6,1423.53,Yes,Premium Value,Medium Term EMI
ORD_0017737,1,Boleto,1,1227.21,No,Premium Value,Single Payment
ORD_0017747,1,Boleto,3,1653.85,Yes,Premium Value,Short Term EMI
ORD_0017797,1,Credit_card,1,1393.6,No,Premium Value,Single Payment
ORD_0017830,1,Voucher,6,2703.13,Yes,Premium Value,Medium Term EMI
ORD_0017839,1,Voucher,12,167.2,Yes,Medium Value,Long Term EMI
ORD_0017873,1,Credit_card,1,676.02,No,High Value,Single Payment
ORD_0017874,1,Voucher,1,2465.57,No,Premium Value,Single Payment
ORD_0017891,1,Credit_card,6,1965.66,Yes,Premium Value,Medium Term EMI
ORD_0017914,1,Credit_card,6,1163.12,Yes,Premium Value,Medium Term EMI
ORD_0017923,2,Credit_card,2,91.53,Yes,Low Value,Short Term EMI
ORD_0017935,1,Debit_card,12,691.8,Yes,High Value,Long Term EMI
ORD_0017937,1,Credit_card,3,1066.5,Yes,Premium Value,Short Term EMI
ORD_0017974,1,Credit_card,1,505.31,No,High Value,Single Payment
ORD_0017983,1,Credit_card,12,1519.98,Yes,Premium Value,Long Term EMI
ORD_0018022,1,Voucher,1,681.38,No,High Value,Single Payment
ORD_0018032,1,Credit_card,12,819.17,Yes,High Value,Long Term EMI
ORD_0018063,1,Credit_card,1,1000.83,No,Premium Value,Single Payment
ORD_0018069,2,Credit_card,1,10.81,No,Low Value,Single Payment
ORD_0018073,1,Credit_card,12,1773.1,Yes,Premium Value,Long Term EMI
ORD_0018079,1,Debit_card,6,362.36,Yes,Medium Value,Medium Term EMI
ORD_0018095,1,Credit_card,1,1661.6,No,Premium Value,Single Payment
ORD_0018114,1,Credit_card,2,787.84,Yes,High Value,Short Term EMI
ORD_0018138,2,Debit_card,2,67.33,Yes,Low Value,Short Term EMI
ORD_0018176,1,Boleto,2,2252.53,Yes,Premium Value,Short Term EMI
ORD_0018197,1,Credit_card,1,759.08,No,High Value,Single Payment
ORD_0018212,1,Voucher,2,1780.22,Yes,Premium Value,Short Term EMI
ORD_0018214,1,Voucher,1,1030.09,No,Premium Value,Single Payment
ORD_0018235,1,Debit_card,1,1715.8,No,Premium Value,Single Payment
ORD_0018251,1,Credit_card,1,2558.31,No,Premium Value,Single Payment
ORD_0018266,1,Credit_card,1,249.75,No,Medium Value,Single Payment
ORD_0018306,2,Voucher,2,71.78,Yes,Low Value,Short Term EMI
ORD_0018327,1,Credit_card,1,1052.05,No,Premium Value,Single Payment
ORD_0018334,1,Voucher,1,213.53,No,Medium Value,Single Payment
ORD_0018356,1,Credit_card,1,1854.49,No,Premium Value,Single Payment
ORD_0018366,1,Credit_card,2,1350.58,Yes,Premium Value,Short Term EMI
ORD_0018395,1,Credit_card,6,2518.88,Yes,Premium Value,Medium Term EMI
ORD_0018417,1,Credit_card,3,897.63,Yes,High Value,Short Term EMI
ORD_0018452,1,Credit_card,12,2191.39,Yes,Premium Value,Long Term EMI
ORD_0018454,1,Credit_card,3,960.38,Yes,High Value,Short Term EMI
ORD_0018463,1,Credit_card,1,2254.75,No,Premium Value,Single Payment
ORD_0018464,1,Credit_card,12,2832.6,Yes,Premium Value,Long Term EMI
ORD_0018507,1,Credit_card,6,914.68,Yes,High Value,Medium Term EMI
ORD_0018519,1,Credit_card,1,706.85,No,High Value,Single Payment
ORD_0018525,1,Boleto,1,619.54,No,High Value,Single Payment
ORD_0018545,1,Voucher,1,1463.94,No,Premium Value,Single Payment
ORD_0018557,1,Credit_card,1,2427.86,No,Premium Value,Single Payment
ORD_0018567,1,Credit_card,1,2377.01,No,Premium Value,Single Payment
ORD_0018580,1,Voucher,2,2753.91,Yes,Premium Value,Short Term EMI
ORD_0018594,1,Credit_card,3,2974.34,Yes,Premium Value,Short Term EMI
ORD_0018621,1,Debit_card,1,1890.03,No,Premium Value,Single Payment
ORD_0018644,1,Credit_card,1,215.95,No,Medium Value,Single Payment
ORD_0018644,2,Boleto,2,64.56,Yes,Low Value,Short Term EMI
ORD_0018648,1,Credit_card,1,2479.59,No,Premium Value,Single Payment
ORD_0018668,1,Credit_card,3,1440.81,Yes,Premium Value,Short Term EMI
ORD_0018674,1,Credit_card,1,879.66,No,High Value,Single Payment
ORD_0018674,2,Credit_card,1,13.6,No,Low Value,Single Payment
ORD_0018676,1,Credit_card,1,1416.9,No,Premium Value,Single Payment
ORD_0018682,1,Boleto,3,1557.08,Yes,Premium Value,Short Term EMI
ORD_0018732,1,Voucher,1,1833.33,No,Premium Value,Single Payment
ORD_0018760,1,Debit_card,1,1986.53,No,Premium Value,Single Payment
ORD_0018786,2,Boleto,12,25.46,Yes,Low Value,Long Term EMI
ORD_0018801,1,Credit_card,6,2814.1,Yes,Premium Value,Medium Term EMI
ORD_0018820,1,Credit_card,1,2285.02,No,Premium Value,Single Payment
ORD_0018838,2,Credit_card,2,82.78,Yes,Low Value,Short Term EMI
ORD_0018843,1,Voucher,1,272.4,No,Medium Value,Single Payment
ORD_0018849,1,Credit_card,2,1413.74,Yes,Premium Value,Short Term EMI
ORD_0018872,1,Credit_card,12,737,Yes,High Value,Long Term EMI
ORD_0018885,1,Credit_card,1,2009.68,No,Premium Value,Single Payment
ORD_0018888,1,Credit_card,1,957.95,No,High Value,Single Payment
ORD_0018892,1,Credit_card,12,1427.94,Yes,Premium Value,Long Term EMI
ORD_0018902,2,Voucher,1,67.27,No,Low Value,Single Payment
ORD_0018908,1,Credit_card,3,104.36,Yes,Medium Value,Short Term EMI
ORD_0018908,2,Credit_card,2,96.83,Yes,Low Value,Short Term EMI
ORD_0018923,1,Credit_card,12,891.56,Yes,High Value,Long Term EMI
ORD_0018929,1,Credit_card,3,1243.61,Yes,Premium Value,Short Term EMI
ORD_0018938,1,Boleto,6,2444.59,Yes,Premium Value,Medium Term EMI
ORD_0018967,1,Credit_card,1,1204.41,No,Premium Value,Single Payment
ORD_0018984,1,Credit_card,2,1293.87,Yes,Premium Value,Short Term EMI
ORD_0018989,1,Credit_card,2,2049.48,Yes,Premium Value,Short Term EMI
ORD_0018990,1,Credit_card,1,2690.73,No,Premium Value,Single Payment
ORD_0019016,1,Debit_card,2,2118.29,Yes,Premium Value,Short Term EMI
ORD_0019023,1,Credit_card,1,1990.46,No,Premium Value,Single Payment
ORD_0019024,1,Credit_card,1,339.49,No,Medium Value,Single Payment
ORD_0019046,1,Voucher,1,2510.83,No,Premium Value,Single Payment
ORD_0019071,1,Credit_card,6,1319.39,Yes,Premium Value,Medium Term EMI
ORD_0019102,1,Credit_card,2,1981.6,Yes,Premium Value,Short Term EMI
ORD_0019104,1,Credit_card,1,1576.71,No,Premium Value,Single Payment
ORD_0019122,2,Boleto,1,90.85,No,Low Value,Single Payment
ORD_0019132,1,Voucher,6,665.55,Yes,High Value,Medium Term EMI
ORD_0019134,1,Credit_card,1,1925.77,No,Premium Value,Single Payment
ORD_0019140,1,Boleto,3,1205.67,Yes,Premium Value,Short Term EMI
ORD_0019152,1,Debit_card,1,1960.07,No,Premium Value,Single Payment
ORD_0019157,1,Credit_card,2,822.74,Yes,High Value,Short Term EMI
ORD_0019161,1,Boleto,2,2042.39,Yes,Premium Value,Short Term EMI
ORD_0019176,2,Credit_card,1,84.51,No,Low Value,Single Payment
ORD_0019186,1,Credit_card,1,1492.32,No,Premium Value,Single Payment
ORD_0019208,1,Debit_card,2,498.62,Yes,Medium Value,Short Term EMI
ORD_0019212,2,Voucher,12,82.03,Yes,Low Value,Long Term EMI
ORD_0019223,1,Voucher,2,2074.68,Yes,Premium Value,Short Term EMI
ORD_0019228,1,Credit_card,1,954.15,No,High Value,Single Payment
ORD_0019247,1,Credit_card,12,1467.28,Yes,Premium Value,Long Term EMI
ORD_0019289,1,Credit_card,1,2930.76,No,Premium Value,Single Payment
ORD_0019290,2,Credit_card,3,30.87,Yes,Low Value,Short Term EMI
ORD_0019303,1,Credit_card,1,413.99,No,Medium Value,Single Payment
ORD_0019311,2,Boleto,3,94.81,Yes,Low Value,Short Term EMI
ORD_0019326,1,Boleto,12,2608.41,Yes,Premium Value,Long Term EMI
ORD_0019339,1,Boleto,6,2496.18,Yes,Premium Value,Medium Term EMI
ORD_0019340,1,Voucher,3,292.98,Yes,Medium Value,Short Term EMI
ORD_0019357,1,Credit_card,12,380.92,Yes,Medium Value,Long Term EMI
ORD_0019379,1,Credit_card,1,2737.68,No,Premium Value,Single Payment
ORD_0019380,1,Credit_card,1,1827.64,No,Premium Value,Single Payment
ORD_0019399,1,Boleto,1,555.36,No,High Value,Single Payment
ORD_0019415,1,Credit_card,2,1115.56,Yes,Premium Value,Short Term EMI
ORD_0019419,1,Credit_card,6,1372.17,Yes,Premium Value,Medium Term EMI
ORD_0019422,1,Boleto,12,518.12,Yes,High Value,Long Term EMI
ORD_0019427,1,Voucher,2,506.89,Yes,High Value,Short Term EMI
ORD_0019431,1,Credit_card,2,1282.55,Yes,Premium Value,Short Term EMI
ORD_0019444,1,Credit_card,12,494.86,Yes,Medium Value,Long Term EMI
ORD_0019487,1,Boleto,1,1636.34,No,Premium Value,Single Payment
ORD_0019489,1,Boleto,2,456.56,Yes,Medium Value,Short Term EMI
ORD_0019502,1,Voucher,1,944.88,No,High Value,Single Payment
ORD_0019507,1,Credit_card,6,1254.67,Yes,Premium Value,Medium Term EMI
ORD_0019511,2,Credit_card,12,40.92,Yes,Low Value,Long Term EMI
ORD_0019527,1,Voucher,6,715.34,Yes,High Value,Medium Term EMI
ORD_0019562,1,Voucher,3,952.58,Yes,High Value,Short Term EMI
ORD_0019574,1,Debit_card,1,2319.02,No,Premium Value,Single Payment
ORD_0019579,1,Credit_card,12,444.25,Yes,Medium Value,Long Term EMI
ORD_0019590,1,Credit_card,12,980.7,Yes,High Value,Long Term EMI
ORD_0019591,1,Voucher,12,573.46,Yes,High Value,Long Term EMI
ORD_0019608,1,Voucher,1,1551.23,No,Premium Value,Single Payment
ORD_0019614,1,Voucher,1,2682.05,No,Premium Value,Single Payment
ORD_0019627,1,Debit_card,12,137.26,Yes,Medium Value,Long Term EMI
ORD_0019642,1,Boleto,1,1402.04,No,Premium Value,Single Payment
ORD_0019664,1,Credit_card,3,137.57,Yes,Medium Value,Short Term EMI
ORD_0019672,2,Debit_card,3,42.78,Yes,Low Value,Short Term EMI
ORD_0019680,1,Boleto,1,243.88,No,Medium Value,Single Payment
ORD_0019705,1,Credit_card,1,1065.75,No,Premium Value,Single Payment
ORD_0019747,1,Credit_card,2,2382.01,Yes,Premium Value,Short Term EMI
ORD_0019752,1,Credit_card,12,1865.66,Yes,Premium Value,Long Term EMI
ORD_0019777,1,Voucher,1,107.05,No,Medium Value,Single Payment
ORD_0019779,1,Voucher,2,2809.85,Yes,Premium Value,Short Term EMI
ORD_0019823,1,Credit_card,1,1437.14,No,Premium Value,Single Payment
ORD_0019827,1,Credit_card,1,296.08,No,Medium Value,Single Payment
ORD_0019860,1,Debit_card,6,717.94,Yes,High Value,Medium Term EMI
ORD_0019871,1,Voucher,3,1396.44,Yes,Premium Value,Short Term EMI
ORD_0019876,1,Voucher,3,2743.55,Yes,Premium Value,Short Term EMI
ORD_0019884,1,Debit_card,12,2815.29,Yes,Premium Value,Long Term EMI
ORD_0019885,1,Debit_card,12,2593.33,Yes,Premium Value,Long Term EMI
ORD_0019899,1,Credit_card,12,697.48,Yes,High Value,Long Term EMI
ORD_0019907,1,Debit_card,3,2006.22,Yes,Premium Value,Short Term EMI
ORD_0019951,1,Voucher,12,328.59,Yes,Medium Value,Long Term EMI
ORD_0019954,1,Voucher,1,1809.52,No,Premium Value,Single Payment
ORD_0019956,2,Credit_card,3,96.68,Yes,Low Value,Short Term EMI
ORD_0019997,1,Voucher,1,746.54,No,High Value,Single Payment
ORD_0020014,1,Debit_card,1,2468.72,No,Premium Value,Single Payment
ORD_0020031,1,Voucher,12,480.08,Yes,Medium Value,Long Term EMI
ORD_0020032,1,Credit_card,1,1966.61,No,Premium Value,Single Payment
ORD_0020089,1,Credit_card,3,273.86,Yes,Medium Value,Short Term EMI
ORD_0020092,1,Boleto,1,836.58,No,High Value,Single Payment
ORD_0020095,1,Credit_card,1,1749.06,No,Premium Value,Single Payment
ORD_0020117,1,Credit_card,1,1258.68,No,Premium Value,Single Payment
ORD_0020120,1,Credit_card,1,2965.86,No,Premium Value,Single Payment
ORD_0020133,1,Credit_card,2,2224.71,Yes,Premium Value,Short Term EMI
ORD_0020155,1,Debit_card,1,892.8,No,High Value,Single Payment
ORD_0020184,1,Credit_card,1,2123.24,No,Premium Value,Single Payment
ORD_0020201,1,Debit_card,12,1073.69,Yes,Premium Value,Long Term EMI
ORD_0020213,2,Boleto,2,93.76,Yes,Low Value,Short Term EMI
ORD_0020214,1,Credit_card,12,2209.43,Yes,Premium Value,Long Term EMI
ORD_0020243,1,Credit_card,2,182.6,Yes,Medium Value,Short Term EMI
ORD_0020279,1,Boleto,2,1902.98,Yes,Premium Value,Short Term EMI
ORD_0020293,2,Voucher,1,40.84,No,Low Value,Single Payment
ORD_0020305,1,Credit_card,12,1240.81,Yes,Premium Value,Long Term EMI
ORD_0020326,1,Voucher,6,1586.7,Yes,Premium Value,Medium Term EMI
ORD_0020373,2,Voucher,6,91.89,Yes,Low Value,Medium Term EMI
ORD_0020395,1,Credit_card,6,777.87,Yes,High Value,Medium Term EMI
ORD_0020395,2,Voucher,1,73.92,No,Low Value,Single Payment
ORD_0020443,2,Debit_card,3,90.95,Yes,Low Value,Short Term EMI
ORD_0020447,1,Credit_card,6,758.16,Yes,High Value,Medium Term EMI
ORD_0020457,1,Debit_card,12,2069.61,Yes,Premium Value,Long Term EMI
ORD_0020457,2,Credit_card,12,88.08,Yes,Low Value,Long Term EMI
ORD_0020470,1,Debit_card,12,2456.65,Yes,Premium Value,Long Term EMI
ORD_0020472,1,Credit_card,1,2486.21,No,Premium Value,Single Payment
ORD_0020477,1,Voucher,6,437.42,Yes,Medium Value,Medium Term EMI
ORD_0020486,1,Debit_card,3,1097.77,Yes,Premium Value,Short Term EMI
ORD_0020503,1,Credit_card,3,688.24,Yes,High Value,Short Term EMI
ORD_0020515,1,Debit_card,1,1714.86,No,Premium Value,Single Payment
ORD_0020519,1,Debit_card,1,1699.4,No,Premium Value,Single Payment
ORD_0020524,1,Debit_card,2,1428.05,Yes,Premium Value,Short Term EMI
ORD_0020562,1,Debit_card,3,1058.12,Yes,Premium Value,Short Term EMI
ORD_0020581,2,Credit_card,3,94.95,Yes,Low Value,Short Term EMI
ORD_0020595,2,Credit_card,12,88.93,Yes,Low Value,Long Term EMI
ORD_0020600,1,Debit_card,12,712.43,Yes,High Value,Long Term EMI
ORD_0020603,1,Debit_card,3,2741.81,Yes,Premium Value,Short Term EMI
ORD_0020608,1,Credit_card,3,2884.03,Yes,Premium Value,Short Term EMI
ORD_0020665,1,Credit_card,1,2863.26,No,Premium Value,Single Payment
ORD_0020668,1,Credit_card,1,1542.49,No,Premium Value,Single Payment
ORD_0020678,1,Credit_card,1,2636.52,No,Premium Value,Single Payment
ORD_0020679,1,Boleto,1,756.8,No,High Value,Single Payment
ORD_0020714,1,Credit_card,1,2573.33,No,Premium Value,Single Payment
ORD_0020717,1,Boleto,2,1560.66,Yes,Premium Value,Short Term EMI
ORD_0020763,1,Boleto,1,1538.34,No,Premium Value,Single Payment
ORD_0020765,1,Credit_card,3,1871.42,Yes,Premium Value,Short Term EMI
ORD_0020767,1,Debit_card,1,1849.44,No,Premium Value,Single Payment
ORD_0020768,2,Credit_card,3,42.9,Yes,Low Value,Short Term EMI
ORD_0020796,1,Credit_card,6,2535.76,Yes,Premium Value,Medium Term EMI
ORD_0020798,1,Boleto,1,1821.18,No,Premium Value,Single Payment
ORD_0020840,1,Debit_card,1,1276.63,No,Premium Value,Single Payment
ORD_0020855,1,Credit_card,1,887.16,No,High Value,Single Payment
ORD_0020858,1,Credit_card,2,1291.96,Yes,Premium Value,Short Term EMI
ORD_0020867,2,Credit_card,2,15.43,Yes,Low Value,Short Term EMI
ORD_0020873,1,Credit_card,2,2884.63,Yes,Premium Value,Short Term EMI
ORD_0020875,1,Debit_card,3,2228.94,Yes,Premium Value,Short Term EMI
ORD_0020882,1,Boleto,12,1225.45,Yes,Premium Value,Long Term EMI
ORD_0020892,1,Credit_card,12,1799.22,Yes,Premium Value,Long Term EMI
ORD_0020898,1,Credit_card,2,434.15,Yes,Medium Value,Short Term EMI
ORD_0020903,1,Credit_card,3,2586.82,Yes,Premium Value,Short Term EMI
ORD_0020907,1,Credit_card,6,1943.56,Yes,Premium Value,Medium Term EMI
ORD_0020932,1,Voucher,1,2261.42,No,Premium Value,Single Payment
ORD_0020937,1,Debit_card,3,2748.39,Yes,Premium Value,Short Term EMI
ORD_0020966,1,Credit_card,12,1410.96,Yes,Premium Value,Long Term EMI
ORD_0020971,1,Voucher,3,2934.39,Yes,Premium Value,Short Term EMI
ORD_0020972,1,Boleto,6,2473.58,Yes,Premium Value,Medium Term EMI
ORD_0020991,1,Credit_card,12,2335.47,Yes,Premium Value,Long Term EMI
ORD_0021000,1,Credit_card,1,2853.45,No,Premium Value,Single Payment
ORD_0021020,1,Debit_card,1,1620.93,No,Premium Value,Single Payment
ORD_0021031,1,Voucher,1,2292.17,No,Premium Value,Single Payment
ORD_0021032,1,Credit_card,3,657.15,Yes,High Value,Short Term EMI
ORD_0021090,1,Credit_card,12,2641.33,Yes,Premium Value,Long Term EMI
ORD_0021102,1,Debit_card,2,393.99,Yes,Medium Value,Short Term EMI
ORD_0021104,1,Boleto,1,1472.53,No,Premium Value,Single Payment
ORD_0021123,1,Credit_card,6,1834.81,Yes,Premium Value,Medium Term EMI
ORD_0021126,1,Debit_card,1,2828.56,No,Premium Value,Single Payment
ORD_0021130,1,Credit_card,6,2780.44,Yes,Premium Value,Medium Term EMI
ORD_0021153,1,Debit_card,12,1756.2,Yes,Premium Value,Long Term EMI
ORD_0021154,2,Credit_card,6,85.65,Yes,Low Value,Medium Term EMI
ORD_0021188,1,Credit_card,3,1809.54,Yes,Premium Value,Short Term EMI
ORD_0021200,1,Credit_card,3,2985.64,Yes,Premium Value,Short Term EMI
ORD_0021224,1,Debit_card,1,472.97,No,Medium Value,Single Payment
ORD_0021236,1,Boleto,3,272.05,Yes,Medium Value,Short Term EMI
ORD_0021247,1,Credit_card,3,1462.42,Yes,Premium Value,Short Term EMI
ORD_0021257,1,Credit_card,1,841.35,No,High Value,Single Payment
ORD_0021293,1,Voucher,12,2090.41,Yes,Premium Value,Long Term EMI
ORD_0021302,1,Credit_card,12,1320.15,Yes,Premium Value,Long Term EMI
ORD_0021312,1,Debit_card,6,926.25,Yes,High Value,Medium Term EMI
ORD_0021329,1,Debit_card,12,2907.01,Yes,Premium Value,Long Term EMI
ORD_0021329,2,Boleto,3,65.34,Yes,Low Value,Short Term EMI
ORD_0021334,1,Credit_card,2,88.39,Yes,Low Value,Short Term EMI
ORD_0021334,2,Credit_card,1,12.8,No,Low Value,Single Payment
ORD_0021345,1,Voucher,12,1993.82,Yes,Premium Value,Long Term EMI
ORD_0021345,2,Credit_card,3,95.82,Yes,Low Value,Short Term EMI
ORD_0021375,1,Debit_card,1,1258.26,No,Premium Value,Single Payment
ORD_0021385,1,Debit_card,1,971.79,No,High Value,Single Payment
ORD_0021388,1,Credit_card,1,1205.22,No,Premium Value,Single Payment
ORD_0021428,1,Debit_card,1,1725.32,No,Premium Value,Single Payment
ORD_0021448,1,Debit_card,3,659.47,Yes,High Value,Short Term EMI
ORD_0021458,1,Credit_card,1,1902.69,No,Premium Value,Single Payment
ORD_0021465,1,Voucher,2,569.18,Yes,High Value,Short Term EMI
ORD_0021469,1,Voucher,6,797.52,Yes,High Value,Medium Term EMI
ORD_0021475,1,Credit_card,1,100.77,No,Medium Value,Single Payment
ORD_0021481,1,Boleto,1,2933.2,No,Premium Value,Single Payment
ORD_0021487,1,Credit_card,6,2939.09,Yes,Premium Value,Medium Term EMI
ORD_0021498,2,Debit_card,3,34.35,Yes,Low Value,Short Term EMI
ORD_0021508,1,Credit_card,6,1313.56,Yes,Premium Value,Medium Term EMI
ORD_0021515,1,Credit_card,12,2005.25,Yes,Premium Value,Long Term EMI
ORD_0021516,1,Credit_card,1,2189.79,No,Premium Value,Single Payment
ORD_0021521,1,Credit_card,1,1236.5,No,Premium Value,Single Payment
ORD_0021526,1,Credit_card,1,106.87,No,Medium Value,Single Payment
ORD_0021538,1,Debit_card,1,1982.09,No,Premium Value,Single Payment
ORD_0021544,1,Debit_card,6,499.17,Yes,Medium Value,Medium Term EMI
ORD_0021558,1,Credit_card,2,2043.38,Yes,Premium Value,Short Term EMI
ORD_0021572,1,Boleto,1,2239.17,No,Premium Value,Single Payment
ORD_0021578,1,Credit_card,1,1507.36,No,Premium Value,Single Payment
ORD_0021602,1,Voucher,1,402.01,No,Medium Value,Single Payment
ORD_0021644,1,Debit_card,3,2639.55,Yes,Premium Value,Short Term EMI
ORD_0021654,1,Voucher,1,443.85,No,Medium Value,Single Payment
ORD_0021656,1,Debit_card,12,2423.38,Yes,Premium Value,Long Term EMI
ORD_0021676,1,Boleto,1,2465.02,No,Premium Value,Single Payment
ORD_0021699,1,Boleto,1,1364.24,No,Premium Value,Single Payment
ORD_0021702,1,Debit_card,12,1404.67,Yes,Premium Value,Long Term EMI
ORD_0021721,1,Debit_card,6,1288.8,Yes,Premium Value,Medium Term EMI
ORD_0021722,2,Credit_card,3,21.6,Yes,Low Value,Short Term EMI
ORD_0021763,2,Voucher,12,11.58,Yes,Low Value,Long Term EMI
ORD_0021769,1,Debit_card,1,1247,No,Premium Value,Single Payment
ORD_0021775,1,Boleto,1,516.42,No,High Value,Single Payment
ORD_0021792,1,Credit_card,1,1076.12,No,Premium Value,Single Payment
ORD_0021800,1,Credit_card,1,1179.71,No,Premium Value,Single Payment
ORD_0021817,1,Voucher,1,453.48,No,Medium Value,Single Payment
ORD_0021820,2,Credit_card,1,37.24,No,Low Value,Single Payment
ORD_0021890,1,Credit_card,3,567.22,Yes,High Value,Short Term EMI
ORD_0021892,1,Credit_card,6,1556.49,Yes,Premium Value,Medium Term EMI
ORD_0021913,2,Boleto,3,85.59,Yes,Low Value,Short Term EMI
ORD_0021984,1,Credit_card,1,264.96,No,Medium Value,Single Payment
ORD_0021986,1,Credit_card,3,1986.47,Yes,Premium Value,Short Term EMI
ORD_0021989,1,Credit_card,1,1249.6,No,Premium Value,Single Payment
ORD_0022003,1,Credit_card,2,2378.47,Yes,Premium Value,Short Term EMI
ORD_0022018,1,Credit_card,12,144.22,Yes,Medium Value,Long Term EMI
ORD_0022033,1,Debit_card,2,2871.6,Yes,Premium Value,Short Term EMI
ORD_0022044,1,Credit_card,6,1663.37,Yes,Premium Value,Medium Term EMI
ORD_0022050,1,Debit_card,1,1124.19,No,Premium Value,Single Payment
ORD_0022063,1,Credit_card,1,403.26,No,Medium Value,Single Payment
ORD_0022085,1,Boleto,1,804.5,No,High Value,Single Payment
ORD_0022095,1,Debit_card,2,2887.55,Yes,Premium Value,Short Term EMI
ORD_0022100,1,Credit_card,1,1029.68,No,Premium Value,Single Payment
ORD_0022141,1,Voucher,3,932.63,Yes,High Value,Short Term EMI
ORD_0022179,1,Debit_card,6,2223.91,Yes,Premium Value,Medium Term EMI
